"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"KIF1A",25,4,0.00651974590925971,"no",1.43497865577495e-13,"up"
"DECR1",25,4,0.00657341641277581,"no",0.569506449703026,"down"
"RXRA",28,1,0.00662381988109364,"no",4.87099042142297e-18,"down"
"UPF3A",27,2,0.00673788782097035,"no",0.000373018751317709,"up"
"GMNN",28,1,0.00676034489645239,"no",6.94447332447655e-61,"up"
"RNF20",28,1,0.00677883107190288,"no",0.000972529064497697,"down"
"MFNG",27,2,0.00678452935699127,"no",4.01145481254033e-26,"down"
"CNTRL",26,3,0.00679265293894276,"no",0.273602701120566,"down"
"PDE3B",29,0,0.00679326944623516,"no",1.8985472526361e-13,"down"
"ERBB4",25,4,0.00679534195651195,"no",2.09583172186325e-16,"down"
"MECR",29,0,0.00682619797218806,"no",1.09890859281572e-39,"up"
"GP9",29,0,0.00684385406010736,"no",2.51629203739622e-09,"down"
"ANGEL1",26,3,0.00685433809973866,"no",0.183806910227578,"up"
"USP3",26,3,0.00685532584316809,"no",2.13165074076114e-08,"up"
"MTSS1L",27,2,0.00685928961746669,"no",0.00347020373040179,"up"
"LARP4B",23,6,0.00691748296939339,"no",0.175438850870721,"up"
"CHRM3",26,3,0.00692655968160666,"no",8.97689780909134e-05,"down"
"ZNF232",28,1,0.00693353536105825,"no",0.0013464873110278,"up"
"OR4L1",28,1,0.00693520993381834,"no",0.0158831159311973,"up"
"PAX9",27,2,0.00705302370995539,"no",5.23779060049467e-16,"up"
"SP1",27,2,0.00709577019259938,"no",0.198805050037206,"up"
"HBA1",27,2,0.00715150740014661,"no",6.85362652158414e-07,"down"
"HBA2",27,2,0.00715150740014661,"no",7.60677093819404e-10,"down"
"ACADVL",28,1,0.00720024559101084,"no",2.12364869688966e-09,"up"
"KLRG2",25,4,0.00724731440131632,"no",3.74969382073661e-08,"down"
"ITGB5",28,1,0.00725010693951819,"no",3.98568071201526e-09,"up"
"GTF3C1",26,3,0.00727201739118411,"no",1.31213044063129e-13,"up"
"KIFC3",26,3,0.00735227009805909,"no",0.00103656636320673,"up"
"RASGEF1C",26,3,0.00735564840769839,"no",0.00284945543406976,"up"
"IGF2BP1",28,1,0.00739968722025745,"no",8.26291333196362e-12,"up"
"KBTBD4",29,0,0.00741634700507727,"no",1.25422874630238e-11,"down"
"AURKAPS1",29,0,0.00748430954277302,"no",1.82121521670905e-13,"up"
"RAE1",25,4,0.00750098480083375,"no",1.32878105794529e-57,"up"
"TLN1",27,2,0.0075257230257568,"no",4.79115528529598e-17,"down"
"FCN1",27,2,0.00755982359245669,"no",2.61861578506609e-10,"down"
"ATG3",28,1,0.00757832056164139,"no",0.378979247496927,"up"
"MED26",28,1,0.00761767820916147,"no",0.00051708002512764,"down"
"DRD1",29,0,0.00765651185986004,"no",0.113441586469975,"down"
"NNMT",29,0,0.00766612703635657,"no",0.917726228541637,"down"
"HTR1F",28,1,0.00770750072421857,"no",0.53251620717249,"up"
"ECI1",29,0,0.00771347182849711,"no",8.14854382580495e-17,"up"
"PPP1R12A",27,2,0.00775832935382228,"no",0.596347234228634,"up"
"GCSH",28,1,0.00787036238329493,"no",3.03484793837385e-48,"up"
"RAPGEF3",26,3,0.00792196282840671,"no",3.04491586347598e-11,"down"
"TCF7L1",28,1,0.0079300470516758,"no",4.67787149801947e-05,"down"
"EVI2B",29,0,0.00803134639735226,"no",2.48456702817807e-15,"down"
"NCOA5",27,2,0.00809367943765014,"no",2.89346523586823e-05,"up"
"MNX1",24,5,0.00810929414710103,"no",4.11905729202302e-68,"up"
"RAB6A",26,3,0.00822450868186409,"no",0.00111509492969786,"down"
