"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"HEY1",12,3,0.560391627392984,"no",7.57550062256547e-34,"up"
"IKZF3",15,0,0.560850985746694,"no",1.40289697403279e-40,"up"
"NTRK2",14,1,0.560944721487145,"no",2.75741593919476e-22,"down"
"PBRM1",6,9,0.560970989528677,"no",1.82631208895988e-14,"down"
"MTF2",15,0,0.561009684646652,"no",8.02986180349614e-21,"up"
"KDM3A",12,3,0.561018012141657,"no",7.02234481619443e-58,"up"
"FAM210B",15,0,0.561288111339928,"no",3.73974835498588e-05,"down"
"TSSC1",15,0,0.561386730903725,"no",NA,NA
"THRA",15,0,0.561675806809734,"no",3.95208246231629e-16,"down"
"TBC1D22A",14,1,0.561740667186299,"no",4.79182530965575e-18,"up"
"DCAF8",11,4,0.561743988708287,"no",6.32942560420743e-09,"up"
"ADH1C",15,0,0.563075872762478,"no",7.56750354296765e-15,"down"
"ANKRD44",15,0,0.563079439398887,"no",6.81507359194839e-30,"up"
"ARFGAP2",15,0,0.563156291863552,"no",1.79830776579047e-27,"down"
"RXRA",14,1,0.563402113367891,"no",8.79342610667303e-09,"down"
"OPN3",13,2,0.563603822444788,"no",0.0576835605104792,"up"
"CBWD5",15,0,0.563632319057082,"no",6.7454943043958e-06,"up"
"CBWD3",15,0,0.563632319057082,"no",6.82501974704239e-26,"up"
"CBWD7",15,0,0.563632319057082,"no",NA,NA
"CSNK1G3",13,2,0.563674644899411,"no",0.357564479450756,"down"
"CA7",15,0,0.563781811701929,"no",0.243380276495516,"up"
"EGLN2",15,0,0.563985852751038,"no",9.04680238708868e-17,"up"
"NUDT3",14,1,0.564113378073024,"no",2.13554849435634e-28,"down"
"SGK223",14,1,0.564386834095885,"no",NA,NA
"ZNF131",14,1,0.564462384104485,"no",0.115677255798267,"up"
"SLC6A3",15,0,0.564770797083566,"no",4.18260668372957e-53,"up"
"BACH2",15,0,0.564872131105704,"no",3.8020395361722e-18,"down"
"DENND3",13,2,0.564968213747691,"no",3.50046867651722e-71,"up"
"MBTD1",15,0,0.565082654579409,"no",9.73640461690605e-09,"up"
"SPAST",15,0,0.565179570019342,"no",0.0301700294202216,"up"
"MAPKAPK3",15,0,0.566246745480511,"no",0.128669207529996,"up"
"PGAM4",15,0,0.566511927311604,"no",0.0533163805421974,"up"
"EIF5A2",14,1,0.566708041608547,"no",0.00787060519793945,"down"
"ATG9A",15,0,0.566717348503674,"no",0.0155902313620833,"up"
"FCGBP",14,1,0.567047535166026,"no",0.000120390687961156,"down"
"SDHAF2",15,0,0.567258719278417,"no",0.671157144918964,"up"
"PIP5K1B",15,0,0.567272223718413,"no",7.5278779469053e-35,"down"
"PHYH",15,0,0.567333119758502,"no",3.69815881783614e-15,"down"
"CCDC91",15,0,0.567351240930667,"no",0.000775871472175598,"up"
"PAQR8",15,0,0.5680796446322,"no",3.16707635793933e-12,"down"
"DCLK3",15,0,0.5689029078542,"no",9.58025027421765e-51,"up"
"ASXL2",14,1,0.569110409672138,"no",4.94583804240528e-08,"down"
"U2AF1L4",15,0,0.569158366336785,"no",1.81902767864306e-23,"up"
"NEUROD2",15,0,0.569340317221578,"no",0.0416946374831768,"up"
"DOPEY1",15,0,0.569526939612105,"no",1.56522884447398e-07,"down"
"ATP11C",15,0,0.569836124868741,"no",0.0807707549331718,"down"
"CCBE1",15,0,0.570118694568011,"no",2.13330807990654e-24,"down"
"TDRD3",15,0,0.570164357847343,"no",1.06521416793025e-09,"up"
"SLC35B3",15,0,0.57037838065464,"no",0.125549815280244,"down"
"HMHA1",13,2,0.570698517567991,"no",NA,NA
"TMEM187",14,1,0.570945081880774,"no",0.0103414317773533,"down"
"ASPN",15,0,0.571235646107618,"no",0.0327910413684822,"down"
"CLEC12A",15,0,0.571644444817088,"no",5.59521867092144e-69,"up"
"GABPA",15,0,0.571869602898495,"no",8.31807677790997e-10,"down"
"GPBAR1",15,0,0.572023118889851,"no",4.10464373666546e-10,"down"
"OR51T1",15,0,0.572088141031566,"no",0.00334799344943186,"up"
"HTR2A",15,0,0.572584397288571,"no",0.187939991058906,"up"
"ELAVL2",14,1,0.572718730497814,"no",6.38878838172239e-05,"up"
"MSI1",15,0,0.572856650503669,"no",0.0243884781717954,"down"
"BBOX1",15,0,0.572991401111179,"no",0.000353446605174709,"down"
"CACNG4",13,2,0.573041293451853,"no",0.836406497353245,"down"
"TBC1D10A",14,1,0.573118298630022,"no",1.55553612699938e-08,"down"
"CABP5",15,0,0.573333398344618,"no",0.000472564306211067,"up"
"PSG6",14,1,0.573543104030706,"no",0.00352100850156974,"up"
"TAAR2",15,0,0.57368473033236,"no",0.309188888411012,"up"
"PCOLCE2",15,0,0.574499531346693,"no",0.0231445745649926,"down"
"CYP4B1",15,0,0.574547145504229,"no",0.425706569142416,"down"
"RABL5",14,1,0.574547559689833,"no",NA,NA
